#Tss of all genes are sorted based on their expression levels (FPKM) from low to high, Every set should have 3185 genes if divided into five sets.
#Chr Position Strand 
1 67752418 1
5 53888305 -1
4 67286076 1
3 74217976 -1
4 62091937 -1
10 5628907 -1
3 15809429 -1
3 69385299 -1
9 52012690 1
3 10615911 1
3 52137329 1
3 60885656 1
10 48649914 -1
8 3681987 -1
8 48554207 -1
1 64467191 -1
1 9307659 1
1 63102422 -1
1 58302486 -1
7 5587601 -1
6 46835972 -1
1 20813181 -1
10 4086839 1
1 11433733 -1
1 4568840 1
4 1252547 -1
5 55256680 1
1 5155757 1
1 61783890 1
3 57022032 1
1 50283626 -1
5 56262067 1
1 2741618 1
8 55390939 1
2 70451188 1
4 63429620 -1
2 65708194 -1
7 49912791 1
5 17037678 -1
7 56016493 1
6 50567872 -1
1 72355134 1
7 55727109 -1
1 51856525 -1
4 4188210 1
3 65111723 1
2 63181966 -1
2 65643188 1
7 62407198 1
7 58379208 -1
1 18047942 -1
7 7074910 1
1 8469369 -1
9 50293673 1
2 64296154 1
4 46807335 1
3 55504493 -1
3 57688647 -1
7 57105468 -1
3 3516303 1
3 55393899 -1
1 11668933 1
3 58896902 -1
2 19114610 1
4 5628329 1
6 60361766 1
9 54777748 1
1 835277 1
1 10498018 -1
1 52357622 -1
1 15037104 1
6 48248766 -1
2 20719775 -1
6 53166486 1
9 39840483 1
8 55075625 1
4 60326306 -1
4 54063971 1
4 37839341 -1
2 50524731 1
1 21681434 1
7 3938081 -1
1 59716961 1
1 62100934 -1
3 63509418 1
5 60257409 -1
1 8897957 1
4 65960028 1
6 47964945 1
7 1249720 -1
1 62232922 1
7 59146271 1
7 57058203 -1
2 74347293 -1
3 30318226 1
2 64227046 -1
7 1906101 1
8 1237532 -1
3 73846237 -1
9 15052450 -1
6 53535970 1
1 63619146 1
7 58595619 1
4 54579415 -1
2 67506446 1
2 67027672 -1
4 59653551 -1
2 63251631 -1
8 3301005 -1
4 66299676 1
7 50325641 -1
3 69460399 -1
4 65454948 -1
4 6622023 -1
5 62128277 -1
1 18696332 -1
6 2659988 -1
3 64656706 -1
1 63366720 1
9 56310855 -1
8 54740091 1
9 929340 -1
3 52202932 1
3 7834301 -1
5 3413366 1
3 3880795 1
3 11089460 1
3 4226012 -1
4 9991841 1
10 60971249 1
6 49145372 -1
2 19887308 -1
1 59723227 -1
3 64932358 1
1 13284602 1
4 56987529 -1
7 8313249 -1
6 60235701 -1
5 49500070 -1
3 55204764 1
3 74134925 -1
2 72023531 1
10 1084033 1
9 55241508 1
9 5289665 1
4 53024340 -1
7 3328138 1
4 54651802 -1
2 51564216 1
4 65207590 1
10 58700776 -1
4 54824995 1
10 44410169 1
4 60282865 1
4 52580882 1
2 73705589 1
2 59559056 1
6 57831133 -1
8 54848682 -1
4 67754664 -1
9 6262964 1
8 45742306 -1
3 11246852 -1
1 16737366 -1
6 47454650 1
3 12529265 -1
3 73269326 -1
4 62289344 1
4 11507490 1
10 7702563 -1
7 137312 -1
7 6313066 -1
6 56296551 1
10 3922510 -1
2 73088408 -1
6 6947283 1
1 59401200 -1
3 3632461 1
1 70513163 1
9 10417194 1
1 68035175 -1
4 66860455 -1
6 42317851 -1
8 25635315 -1
1 56601203 -1
3 71618026 -1
1 7851061 1
4 55953724 1
10 8024930 -1
3 58711499 1
1 63780999 -1
1 63048205 1
8 5821466 -1
4 9478567 -1
7 12070078 -1
8 2532297 1
5 1028939 -1
7 61721872 1
3 69029971 1
3 61000730 -1
1 59673290 -1
4 53442523 -1
2 64074357 -1
4 3956705 -1
3 20808055 1
1 2833876 1
4 53933758 -1
6 52593155 -1
1 50116107 -1
5 2996019 -1
8 5417550 -1
4 7458877 1
1 58781363 -1
8 52322621 -1
7 11752664 1
6 1337182 1
1 71166904 -1
8 3894868 1
2 73408017 -1
2 6598945 1
4 56943448 -1
2 59221354 1
8 49075703 -1
9 49162045 1
2 68075203 -1
10 16855829 1
2 68798184 -1
6 56829154 -1
1 66432274 1
4 41007296 1
6 48538038 -1
6 62002215 -1
9 5912903 1
1 63733745 -1
9 56186055 -1
1 62459145 1
2 69171936 1
3 12207198 -1
9 1113122 -1
4 67515189 -1
7 38706900 1
6 56881953 1
9 59368166 1
4 4434998 -1
2 5227966 1
4 64804064 1
6 56184414 -1
9 4324250 1
2 76499745 1
8 45850282 1
8 3943390 1
9 48491521 -1
6 58109038 -1
1 66502163 1
2 887280 1
2 63924220 -1
2 13839240 -1
4 7008658 -1
4 62031641 -1
8 49041077 1
3 7621010 1
5 2899776 1
3 4086172 1
7 62506130 -1
3 52284902 1
9 50837391 -1
10 58163610 1
3 59890362 1
1 949039 -1
1 66780580 -1
7 2944587 1
3 13086544 -1
10 7118677 1
1 50575871 -1
1 4370981 1
6 52566503 -1
9 52857436 1
2 68457988 -1
4 57975693 -1
9 1179313 1
2 39958558 -1
9 57721281 1
8 51557142 1
7 4626714 -1
4 12325869 1
3 71572817 1
1 50259974 -1
1 9382685 -1
4 60388477 -1
1 2230321 1
1 57235423 1
1 49776589 -1
1 10386678 -1
10 1143655 1
1 17700404 1
10 45865413 -1
3 1731513 -1
7 50913993 1
1 64811495 -1
1 15945001 1
10 49384727 -1
9 55661511 -1
2 4863615 -1
1 56919536 -1
6 61240583 -1
1 6227929 1
3 63775986 1
6 50082966 1
2 74281844 -1
4 1346387 -1
1 11681609 1
4 67086160 -1
1 10339836 1
3 5580247 -1
9 52931302 1
7 14117470 -1
1 16720633 1
4 54223926 -1
3 73084679 1
1 60403612 -1
9 57144361 -1
1 50782885 1
8 10156785 -1
8 41728856 1
10 57701312 -1
3 67168435 1
9 5060151 1
5 3122251 -1
1 3360106 -1
5 41337215 1
3 4656195 1
5 3094061 -1
4 58858030 -1
1 65778389 -1
8 145292 1
1 19610937 1
4 6079988 -1
8 47889530 -1
3 53753613 1
1 66552200 -1
3 58822128 -1
9 2149995 1
1 54628928 1
1 49478713 -1
6 49329773 -1
10 8066644 -1
1 59599741 -1
10 4286546 -1
3 66781261 1
3 2623973 -1
8 48142269 -1
5 4884368 1
1 58889708 -1
9 48238648 -1
3 55585734 1
6 60237320 1
3 60357236 1
1 20849100 -1
3 4171415 1
3 4100856 1
2 17760197 1
3 66635635 1
4 57436402 1
1 57864939 -1
4 54956380 1
2 7731173 1
1 6534926 -1
7 2212826 -1
4 60558708 -1
5 58026129 -1
2 73700217 1
4 3274892 1
9 48499444 -1
4 5017204 -1
7 488942 -1
5 3134105 -1
1 1184712 -1
2 73344943 -1
10 7611042 1
9 5780873 -1
7 63734627 -1
2 57604609 1
4 5341758 -1
8 44720728 1
3 51077514 1
3 68400531 1
10 2589061 -1
4 65472251 1
3 13616374 1
9 57934725 -1
10 60862167 -1
8 15442385 -1
9 15475240 1
4 1012924 1
3 74130406 -1
9 56827532 -1
2 70782165 1
7 56278625 -1
3 67345399 1
2 64215646 -1
3 71856810 -1
1 7287008 1
2 58511011 -1
9 8656397 -1
3 59787795 1
9 51008779 1
4 67539227 1
1 66800322 1
6 61655146 -1
4 60375865 -1
2 76927768 1
7 61205894 1
2 61051060 -1
3 55485319 1
1 43115376 -1
10 60015001 -1
10 20457 -1
8 40901137 -1
9 4317677 -1
3 5157832 1
3 60991486 1
4 5488660 -1
10 2536338 1
2 65682274 1
10 3384868 1
6 50140740 -1
7 58070799 -1
4 440298 1
3 67750194 1
9 57539411 -1
9 1487428 -1
6 62104121 -1
2 70055839 1
4 55449999 -1
7 48368578 -1
3 10650982 -1
6 61336880 -1
1 6047051 -1
9 53197960 -1
6 62048923 -1
4 59621328 1
10 51028688 -1
4 55571544 -1
6 59509253 1
4 64016597 -1
6 377297 -1
3 9554631 1
6 48799064 1
3 68429716 1
2 74645478 -1
2 64744991 -1
1 20124386 1
3 59608341 -1
6 59870106 -1
2 70008980 -1
6 61112092 1
4 55722337 1
9 5065630 -1
8 4289075 -1
4 50643930 -1
6 51963081 -1
2 5249737 1
7 62512816 -1
6 47406168 1
3 67026712 -1
5 60862651 1
7 7479688 -1
1 1258252 -1
8 38980158 -1
3 60033799 -1
6 51493477 -1
2 61422576 1
3 58139011 1
1 61679979 1
9 59431871 1
10 19406564 1
9 56533912 1
2 9474487 -1
9 2607622 1
2 12846671 1
1 6882718 -1
5 49347424 1
6 60119004 -1
4 40249938 1
7 57278979 1
2 70913560 -1
4 1601351 -1
2 63910848 -1
3 73126070 1
2 64531430 -1
1 53148491 1
8 3260411 1
4 55327933 1
1 69730854 1
2 4760542 -1
8 49791896 1
3 59698747 1
3 16260177 1
10 58813521 -1
5 56448691 -1
3 58046499 1
1 18373915 1
2 61161076 1
1 4080668 -1
3 62253637 -1
3 61564886 -1
6 48399081 1
3 73165371 1
3 53304155 -1
1 27348892 -1
6 1519717 -1
1 12643456 1
6 44499583 1
10 52145941 -1
8 47302882 -1
4 3407111 1
5 2603227 1
10 55223756 1
7 51832762 -1
7 230742 1
6 58420476 -1
1 51649757 1
2 52123104 -1
4 8063320 -1
7 15940106 -1
1 61122101 1
9 52402634 -1
10 5102133 -1
3 5070204 -1
1 2265582 -1
10 1068939 -1
2 14839864 -1
2 56024150 -1
6 50206165 -1
1 5398268 1
4 13333677 -1
9 3408384 -1
3 66159540 -1
3 46419882 1
3 71882419 -1
6 45947192 -1
3 5810426 1
7 52689766 -1
1 54111530 1
2 3080012 -1
2 70265930 1
4 67259001 1
10 52290126 -1
9 401015 -1
1 3379367 1
1 4210264 -1
9 55634352 -1
2 66162335 1
6 42651491 -1
3 63136444 1
1 66908723 1
3 72924234 1
5 55398771 1
9 1471817 1
10 3276263 -1
2 14076032 -1
3 11542093 -1
3 56546702 -1
3 2544555 1
4 4353909 1
2 65192370 1
2 56183443 -1
1 73477234 1
1 11850810 -1
2 63915482 1
1 66770308 -1
3 68651521 1
4 1634508 -1
9 39944544 -1
5 1895510 1
3 320040 1
2 71988051 1
7 296044 -1
1 5298595 -1
5 62028241 -1
1 49677215 -1
5 2393122 -1
1 60885675 -1
3 62652622 1
1 68632051 1
4 10373670 1
7 59141716 1
1 55824310 1
3 18189884 1
1 23314869 1
9 52305602 1
3 68485130 -1
9 58419270 1
1 22909247 -1
6 49638139 -1
3 21193316 -1
2 74702754 -1
2 73250466 -1
3 74141132 1
8 54383918 1
6 42355370 -1
4 61174897 -1
5 53388077 -1
2 68498330 -1
5 58400698 -1
2 63987406 1
6 56529226 1
5 7432109 1
4 43408751 -1
4 53220100 1
9 4132558 -1
1 9731553 1
1 68898900 1
6 60812523 1
4 2600523 1
1 8011976 1
7 3590686 -1
2 65997035 -1
1 1664872 1
4 58362589 1
1 2379525 -1
6 2975922 -1
1 906907 1
1 3002470 -1
3 62936832 -1
3 58694151 1
4 59359836 -1
7 60121901 -1
3 10588407 -1
1 72382304 -1
8 41614602 1
10 19305173 1
6 48723073 -1
7 13339038 -1
6 56673814 -1
1 48250748 -1
1 55599095 -1
1 69730857 1
2 63129767 1
4 38979857 1
4 10363413 1
3 69159212 1
3 11308081 1
2 396452 -1
10 9263925 1
6 55693944 -1
10 5394011 1
8 2528718 1
7 64067204 1
1 17235698 -1
3 10459085 1
8 53426102 1
1 58823970 -1
5 56247670 -1
1 65322343 -1
3 3657024 1
8 1757742 -1
1 73782882 1
3 70631556 1
1 13320178 1
7 53481977 -1
4 63935546 1
6 58692005 -1
3 68032354 -1
4 6447652 1
3 69909924 1
2 4834333 -1
4 59828749 1
1 3496209 -1
10 51801763 1
3 70666430 -1
3 3656819 -1
2 64570903 1
3 58547468 -1
1 59991718 1
2 71445613 1
3 4953291 -1
4 3862478 1
8 4165467 1
1 938454 -1
2 2460287 -1
2 74944305 -1
1 1564110 -1
1 21681350 1
1 60436282 -1
4 54276773 -1
3 52000324 1
2 64009976 1
4 5693829 1
7 8389343 1
4 64850040 -1
3 70701633 -1
7 64307977 -1
9 58404838 1
2 77088156 1
4 63097699 1
4 50396922 1
9 50482919 1
6 58739230 1
8 43261079 1
3 6153101 -1
3 61050139 1
3 68242488 -1
3 11194117 1
3 12302532 -1
2 6844322 -1
10 5323011 -1
3 118669 1
6 6498555 1
1 2983430 -1
1 63957499 -1
6 48569826 1
2 65485447 -1
1 60324808 1
1 65113911 1
2 64758577 1
2 75872180 -1
6 1915305 -1
10 57400262 1
3 63481839 -1
2 7125787 1
9 8276740 -1
9 58096842 -1
6 57228363 1
6 46645035 -1
1 71396097 -1
1 48543000 1
4 4802095 1
3 6412035 -1
2 64766064 1
1 71520730 1
2 58404166 1
2 74352399 1
4 54967623 -1
1 21539518 -1
2 73509145 1
1 10258207 1
8 43973855 1
1 51442400 -1
6 48254969 -1
5 71887 1
3 12317074 -1
1 64067660 1
3 70940802 1
1 71933391 1
1 50104773 1
10 3042460 -1
1 9007937 -1
1 7507320 -1
2 58651625 1
9 368882 1
4 52131555 1
7 8345034 1
9 9104972 -1
9 59175880 -1
9 165547 1
6 49955149 1
3 68425524 -1
10 1713667 -1
1 6899335 1
2 57113779 -1
1 62370632 -1
10 55243605 1
9 55953465 -1
1 18676799 -1
3 51273646 -1
1 61028206 -1
1 18073641 -1
4 67495861 -1
4 6750778 1
7 60184936 1
3 64054288 1
8 4002734 -1
4 2497341 -1
1 60940025 1
3 55607124 1
1 63897503 -1
4 9840620 -1
4 10259465 1
1 9146276 -1
6 60480616 1
2 9713581 -1
7 58431667 -1
3 3615216 -1
1 71238574 -1
6 60902990 -1
9 2297961 1
9 48482898 1
2 65271935 1
5 51353211 1
2 77266955 1
2 73610622 1
1 51096839 1
1 15389664 -1
7 11413754 1
5 51183120 1
9 52153529 1
10 59938907 -1
1 48325441 1
10 52579140 1
4 61188451 1
1 8369244 1
4 5468190 -1
9 1033541 -1
8 18763423 1
10 59432387 1
1 62221806 -1
4 50950724 1
1 57592498 1
6 50816977 -1
10 5131537 -1
6 40413777 -1
1 52705627 1
9 58902672 1
4 66638495 1
1 19962094 -1
4 189180 -1
1 5466682 -1
10 54377589 1
2 77046191 -1
5 60669360 -1
6 57724632 1
7 62853867 1
9 50011410 1
9 44984598 1
4 56628526 1
9 6270715 -1
1 65380872 -1
3 8236203 -1
4 65854793 -1
4 2852655 1
3 29394870 1
3 50836865 -1
1 61717614 1
2 59211442 -1
1 38823148 1
10 3416727 1
1 4446481 1
1 743488 1
3 63183770 1
5 2439008 -1
7 52616205 -1
4 67242536 1
3 7226052 -1
3 10512694 -1
8 6492893 1
4 51637599 1
10 11655538 1
7 56070971 1
10 59476463 1
2 75872219 -1
3 73463003 1
2 8737439 1
1 11446058 1
6 44709467 -1
10 7437934 1
1 6674726 1
8 53937858 -1
5 48108090 1
4 53650126 1
7 4385059 -1
7 1191451 -1
2 70018949 1
2 71238888 -1
1 61006905 -1
3 68323638 -1
6 50051046 1
4 59613029 -1
3 12671996 -1
8 54399234 -1
4 4921878 -1
4 61284661 -1
3 70774543 1
5 436556 1
3 64908802 -1
10 55976522 1
4 49836843 1
3 11066467 -1
10 50794534 1
9 2342461 1
2 5858863 1
6 49196097 1
2 60450213 1
2 76151909 -1
10 57294643 1
1 69011350 -1
6 43936495 1
10 60215409 -1
4 58940460 1
3 5830516 -1
1 27149715 -1
3 5175835 -1
3 67441918 -1
7 59927109 -1
2 77623066 1
9 59310433 -1
10 156446 -1
2 3399273 1
6 39397942 -1
7 9081752 1
4 4705674 -1
2 67474597 1
1 65896396 1
1 68236109 1
5 60690046 1
3 70023124 1
7 8334116 1
2 66375749 -1
1 22333204 1
10 54503260 -1
4 47411092 1
5 48533966 1
2 73130569 -1
3 1051235 1
9 40592579 -1
3 61913484 -1
2 71277291 1
1 599601 -1
10 5975837 -1
5 4871776 1
2 72570280 -1
8 15912515 1
9 57383950 1
1 2414137 1
1 7016236 -1
4 63006568 1
4 5133309 1
2 67893765 -1
4 67160648 1
4 1581154 -1
7 1934060 -1
6 49826971 -1
6 59197262 -1
8 10183678 -1
9 2688772 1
4 41855574 1
3 58827024 -1
1 1756675 -1
2 62237018 -1
3 68314932 -1
2 63329353 -1
1 13957114 1
10 5704420 1
1 50299321 -1
1 71822704 -1
6 60294341 -1
4 20911690 -1
2 51194999 1
4 67744775 -1
9 5085958 -1
2 4366701 1
1 64941639 -1
10 1610684 1
3 6729256 1
10 3356470 1
5 54378736 -1
7 61398614 -1
10 38674803 1
3 14817613 1
1 10824355 1
9 4955960 1
4 6793662 -1
6 55683568 -1
9 16329265 1
1 3637745 -1
3 61594181 1
3 11686963 -1
7 61491915 -1
1 3936009 -1
2 69073144 -1
2 523633 -1
6 44995584 1
9 50833084 -1
1 69089870 1
9 56974841 -1
1 61990504 1
7 1599266 -1
10 1293744 1
5 2573886 -1
8 4248994 -1
9 58617248 -1
4 59471650 -1
6 62189058 1
4 14183897 1
9 53570205 1
2 5337695 -1
6 51286555 1
3 11717177 1
2 67411353 -1
9 40873440 1
7 60020169 1
9 57396856 1
7 12029334 1
1 13300755 -1
1 64762561 -1
3 10204915 1
4 55177399 1
1 48519652 1
8 41703371 -1
1 6170898 -1
1 64261837 -1
2 76858078 -1
3 74104413 1
9 54429032 -1
10 59865556 1
2 63514871 1
9 58927051 1
3 448119 1
10 3054102 1
6 9777585 1
1 55230317 1
8 16075592 1
4 12553399 1
4 65756581 1
3 2144906 1
3 68980377 1
1 59461527 1
1 68786956 1
9 47164754 -1
9 58653556 -1
3 61251108 1
4 59039591 1
7 54745943 1
1 12348735 1
1 48405635 1
2 67057138 -1
4 6563513 -1
9 59375990 -1
10 54357013 -1
6 46071730 -1
6 55868068 1
4 63769409 -1
10 12102219 1
7 55026354 -1
9 12276979 -1
10 57671753 1
10 41280840 -1
10 10086412 -1
4 60019818 -1
9 4460126 -1
2 64610859 -1
1 61660544 1
6 32500939 1
2 67286112 1
2 75781530 -1
5 20342767 1
2 74576784 -1
6 46138924 -1
3 71328554 1
1 278678 1
10 55867508 -1
4 59533214 1
2 65948122 1
2 62368733 -1
4 1129206 -1
7 7604296 1
4 4690175 1
3 6392245 -1
4 63824778 -1
3 63553343 -1
9 55999636 -1
4 61259778 -1
9 57430032 -1
10 12211494 1
3 67089335 -1
4 64027498 1
3 66930118 1
4 50903442 1
2 9300309 1
1 8729578 1
3 60136672 1
2 76024286 -1
4 54403665 -1
3 50067905 1
8 55183145 1
1 8280721 -1
7 2491977 1
1 59287189 -1
4 64149558 1
3 62169115 1
1 5960874 1
1 6961580 -1
1 891889 1
6 45453835 1
6 59000317 -1
2 59969987 -1
4 4707660 1
4 66233140 1
9 50458859 -1
6 52601232 1
5 57583191 1
9 53487282 1
2 66247274 -1
2 71793260 -1
1 57233750 -1
2 72229526 -1
6 59760431 1
10 3909236 1
4 66929420 1
10 5635883 -1
2 59906084 1
3 18228742 -1
4 59674567 1
2 985611 -1
3 3734575 -1
9 54223825 -1
2 68506767 -1
9 4625938 -1
4 55647850 -1
3 61484702 1
1 16742643 -1
8 51025209 1
3 11185111 -1
7 62209678 -1
3 63027995 -1
3 58905931 -1
2 8875274 -1
1 20818000 1
7 52639404 1
4 6789938 -1
7 50261764 1
7 36898224 1
2 6049778 1
5 55151420 1
3 9805475 1
6 59274059 1
4 54752174 -1
10 54374858 -1
1 70281950 1
4 64744456 1
4 60036897 1
2 3948170 -1
3 71215483 -1
10 3270632 -1
6 60474967 -1
1 73489576 -1
7 579734 -1
9 4416776 1
6 60154599 1
10 55649105 1
9 47388148 -1
6 59414118 1
1 3542571 1
4 11017964 1
3 4044644 -1
1 9857467 -1
3 61505479 -1
7 56826418 -1
2 61526858 1
4 2953280 -1
1 3574873 1
5 59820180 1
9 55488931 1
3 72899412 1
2 7157993 -1
4 57604402 1
4 54188915 1
2 8152985 -1
4 65573651 -1
3 3357017 1
4 4174931 1
2 67880826 1
2 8167874 1
2 682141 1
8 1035193 -1
4 65167380 -1
2 9171950 -1
4 57564270 -1
8 922234 1
1 51742379 -1
6 54195849 1
6 5870216 1
8 45017148 -1
2 77025827 1
9 169939 1
4 3796996 1
6 55593138 1
3 57767619 1
10 54697081 1
1 13445232 -1
9 4169732 1
7 63122075 1
1 62759836 1
3 766896 1
4 9943654 1
10 3774639 1
6 59419535 1
7 61110751 -1
2 70827665 1
2 71137365 -1
7 7624560 -1
1 70010564 1
3 51740552 1
2 3987762 1
3 56439047 -1
10 4507203 1
4 51580269 1
6 58064366 1
7 2155257 -1
9 50876925 1
9 55085116 -1
7 62086013 -1
3 53067253 -1
3 56124118 1
2 76292936 -1
2 49437267 -1
9 59506911 -1
1 63680478 1
4 53015428 -1
3 1872093 -1
3 74170362 1
1 68219861 1
1 17912704 -1
1 58838829 1
8 3592674 -1
2 59878198 1
4 60346443 -1
8 576690 1
7 5184149 -1
2 69154180 -1
2 72363956 1
3 58750361 1
10 53394200 -1
2 8966353 1
1 11514690 -1
2 4195323 -1
4 65509214 1
4 667132 1
1 61554727 -1
2 74791656 -1
1 8267569 1
1 11698183 -1
5 5841218 -1
7 64169120 1
6 59857280 -1
2 64774357 1
4 3206442 -1
1 2669008 1
1 21954900 -1
3 6160440 1
3 69661583 1
9 1482141 1
2 64865877 -1
10 59244743 1
6 59526977 -1
1 73081211 -1
9 7378396 1
6 51994819 -1
3 51723460 -1
1 51070472 -1
8 53329660 -1
1 54605448 1
2 3973523 1
10 2482224 -1
1 50129689 -1
9 2934428 -1
7 58956745 -1
4 59967815 1
3 7763326 -1
1 66145869 1
3 3207828 1
3 62294083 -1
2 9243387 -1
10 2137117 -1
6 61539759 1
3 57803442 1
9 48453886 -1
2 63116790 1
4 47802520 -1
6 53956838 1
1 71736266 -1
7 3867347 -1
3 60737711 1
6 58072616 -1
4 54394765 -1
2 332990 -1
1 3906604 1
1 14762232 -1
3 2120202 -1
3 51244371 1
1 67037943 -1
10 51814594 -1
2 74900621 1
4 1974499 1
7 63795622 -1
4 985460 -1
2 74208689 1
9 8150889 -1
4 602341 -1
7 62937737 1
3 4068006 -1
3 7139288 -1
7 2508825 1
4 52343012 1
7 59783151 1
1 66474472 1
9 5700541 -1
2 69321468 1
2 66042874 1
2 60335063 1
4 9886829 1
4 1897975 -1
3 63509017 -1
10 1942572 1
4 58843458 -1
1 69167262 1
2 5711291 1
10 5915416 -1
2 75251317 -1
5 1104661 -1
9 59168870 -1
4 61472157 1
1 72810260 1
4 9467169 1
1 4327800 1
2 63827030 1
1 73316137 1
3 10631981 -1
9 1108501 1
10 5875520 1
6 1568657 1
1 1807754 -1
1 69959721 1
4 59245763 1
3 12771180 -1
4 67264422 1
4 59170573 1
1 71432708 1
7 58395295 1
6 60004483 1
4 61919832 -1
9 49449727 1
3 69874432 -1
1 6790262 -1
7 62912838 -1
4 7931065 -1
7 60554196 1
7 9257061 -1
6 59450393 -1
10 56083112 -1
9 53238726 -1
6 37767252 -1
8 45300731 -1
4 66160590 -1
4 66075526 -1
7 8793340 1
1 5985783 1
3 64261572 -1
3 1215575 1
10 3309075 -1
1 69744396 -1
7 59878498 -1
8 49247135 1
2 58429290 1
1 7628771 1
6 6089801 1
3 65776358 -1
10 11027222 -1
3 74088507 1
3 64746529 1
8 48273154 1
1 19732329 1
7 59581728 -1
3 71639473 1
1 59884213 -1
3 48728339 1
7 1313210 1
3 66876321 1
3 2926849 1
1 58792672 1
3 55275544 -1
5 56554719 1
1 3048038 1
9 55638527 -1
10 10743751 1
3 53248562 1
1 9071452 1
9 55820785 1
4 48487951 -1
3 51400486 -1
5 57769201 -1
9 57298316 -1
3 12286700 -1
4 61809669 -1
1 8676040 -1
1 64936073 -1
2 9036925 -1
7 54745468 -1
1 7217837 1
10 3622153 -1
4 51527606 1
6 52574027 -1
5 16322036 1
10 59613826 -1
1 57025418 -1
10 57451960 -1
3 15104970 1
2 63480697 -1
3 62312368 1
4 8164964 1
4 45698385 -1
9 54120899 1
6 60301215 -1
4 62195026 -1
1 2950449 1
7 2434690 1
6 54378093 1
3 51308029 1
3 12934165 1
3 10333816 1
3 70190481 -1
3 13726727 -1
10 2329219 -1
1 950394 1
1 59778416 -1
10 48060287 -1
10 53502207 1
1 965473 1
1 1932483 1
1 65720700 1
4 63333084 -1
1 54552527 -1
7 58597810 1
4 53303488 -1
1 70129090 1
6 47446348 -1
2 58105672 1
1 11982977 1
4 65694370 -1
4 58969748 1
2 71872873 1
6 60207337 -1
4 63417819 -1
1 1484862 1
1 2245387 -1
1 61826285 -1
9 1647236 -1
9 6789040 -1
1 1937186 1
7 3069681 -1
6 55548684 -1
4 59885463 -1
5 17473663 -1
6 56988364 1
1 11992902 -1
4 9964286 -1
10 5778358 -1
4 8065587 1
9 55968147 1
2 63435887 1
5 19624897 1
4 54949277 -1
10 53948632 1
7 4759637 -1
6 44077227 1
3 5166968 -1
4 61579203 1
2 70877225 -1
1 1829471 1
4 48500103 -1
6 58837031 -1
1 48519652 1
7 61694140 -1
4 55523599 -1
6 61278907 1
4 4561972 1
3 10012248 -1
4 50370483 -1
2 9836077 1
4 54982760 -1
3 59640344 1
2 7377705 1
1 5914380 -1
2 72059663 -1
2 60969765 1
6 59408870 1
6 46255934 -1
8 1883940 1
3 59319856 1
1 49768824 1
4 67129249 -1
3 19167843 -1
4 5058423 -1
7 58979973 -1
1 62147277 1
2 2674788 -1
3 71194690 1
10 8559528 1
6 54378063 1
3 3258086 -1
6 59594263 1
3 73790878 -1
4 12791124 1
6 55706744 -1
2 63328541 -1
3 1807604 1
3 65410649 -1
9 54523573 1
7 59856343 1
5 4522925 -1
1 62752670 1
1 3418384 -1
3 69836229 -1
9 54570449 -1
4 56396917 -1
1 14742767 1
9 56868387 -1
4 4478172 -1
2 14172134 1
7 7939093 -1
5 36016900 1
10 3208637 -1
5 58674206 -1
9 5924407 -1
6 6959903 -1
4 4056357 -1
1 9941610 -1
5 11945497 1
2 18031016 -1
8 2918928 -1
10 4543138 -1
3 67162571 1
4 12424697 -1
6 464641 -1
10 2529611 -1
2 5316158 -1
2 4140719 -1
2 70233848 1
1 48158675 1
9 53754405 1
4 51829730 -1
9 49889519 1
3 54395753 -1
7 58379208 -1
1 14700886 1
1 7601468 1
10 58749946 1
1 1333771 1
4 3747858 -1
1 10583348 1
10 18043584 -1
2 73134954 -1
2 7913650 -1
4 63221002 1
6 49963327 -1
6 48238837 -1
9 50072191 -1
3 21984644 -1
1 1860123 1
10 57824763 1
3 73540059 1
1 2325741 1
2 76461040 1
1 13364627 1
9 58492349 -1
4 51548929 -1
4 62934868 -1
7 47495562 1
1 49706020 -1
3 1402445 -1
2 65953957 -1
9 5094995 -1
3 70899337 1
2 61476318 -1
2 67405630 -1
8 2950251 -1
5 60660701 -1
1 12414824 1
3 5667579 -1
8 54910440 -1
4 63052832 -1
1 1756675 -1
3 50562874 1
1 54538429 -1
5 12148576 1
1 56071209 -1
7 55743528 -1
8 3108327 -1
9 55411244 1
2 5469565 1
2 65300696 1
1 8415416 1
4 57499737 1
2 70988069 1
3 69882653 1
2 4363528 -1
4 44441902 -1
9 57414613 1
3 69866418 -1
1 65548569 1
7 14422525 -1
4 7888750 -1
1 72467556 -1
1 10406484 -1
7 53181216 1
1 70087668 -1
9 51134636 -1
6 44132501 -1
9 48680099 -1
9 45310719 -1
1 62699881 -1
1 10128608 1
9 59123045 1
7 2411694 1
3 16164482 1
1 64850831 -1
8 37459453 1
10 4415014 1
4 1674373 -1
5 4231063 1
9 56079724 -1
10 6750655 1
1 1161652 1
8 34897942 1
1 2628778 -1
4 65068112 -1
1 57369347 1
9 8286230 1
6 58659766 1
1 65560310 -1
8 16231518 1
4 52999353 1
3 16199051 1
3 19180099 1
4 3259055 1
3 12213867 1
9 52285241 -1
2 76648883 -1
1 66814575 -1
6 57072330 -1
1 9973410 -1
4 9908971 1
2 68694488 -1
4 4062069 -1
6 59473161 1
8 3064263 -1
1 19139966 -1
1 57992196 1
2 5165892 1
1 71396413 1
2 46878979 -1
9 1909408 1
3 18231509 1
