Chromosome/scaffold name	Transcript start (bp)	Strand
8	2803001	-1
8	2822954	-1
8	2825087	-1
8	2831878	-1
8	2841668	1
8	2854607	-1
8	2864808	1
8	2877982	-1
8	2882552	-1
8	2884192	-1
8	2885225	1
8	2911247	1
8	2917174	-1
8	2924196	-1
8	2934942	1
8	2939126	-1
8	2940329	-1
8	2947688	-1
8	2981908	1
8	2993113	1
8	2998210	-1
8	3015948	-1
8	3017498	-1
8	3027123	-1
8	3060200	-1
8	3060200	-1
8	3080509	-1
8	3092344	1
8	3099064	1
8	3103416	-1
8	3112363	1
8	3116335	1
8	3153815	1
8	3169444	-1
8	3181960	-1
8	3202372	1
8	3207826	1
8	3214039	1
8	3228263	1
8	3244590	-1
8	3260411	1
8	3268044	1
8	3269069	-1
8	3273456	1
8	3276558	-1
8	3286837	1
8	3288183	1
8	3299467	-1
8	3303590	-1
8	3326872	-1
8	3329586	1
8	3339648	1
8	3341606	-1
8	3360161	-1
8	3380820	-1
8	3411627	1
8	3419700	-1
8	3422964	-1
8	3427867	-1
8	3462581	1
8	3465443	1
8	3487785	-1
8	3493782	1
8	3513569	1
8	3527574	1
8	3546936	1
8	3561808	1
8	3572345	-1
8	3578692	1
8	3580826	-1
8	3584294	-1
8	3588492	-1
8	3595565	-1
8	3600328	-1
8	3606326	-1
8	3615132	-1
8	3641108	1
8	3647507	1
8	3649258	-1
8	3666258	-1
8	3673781	-1
8	3698605	-1
8	3708981	-1
8	3712187	1
8	3719202	-1
8	3734119	-1
8	3794928	-1
8	3844707	1
8	3847056	1
8	3857739	-1
8	3865320	-1
8	3874102	-1
8	3894868	1
8	3905140	-1
8	3908261	1
8	3919243	-1
8	3923063	1
8	3928755	1
8	3935495	1
8	3943390	1
8	3948037	-1
8	3981515	1
8	3995679	1
8	4001711	-1
8	4015974	-1
8	4049461	-1
8	4068496	1
8	4079611	-1
8	4095555	1
8	4102692	-1
8	4116299	1
8	4129997	-1
8	4142676	1
8	4149428	-1
8	4165467	1
8	4172093	-1
8	4198365	1
8	4204769	-1
8	4234043	-1
8	4247961	-1
8	4255910	-1
8	4260574	-1
8	4261694	-1
8	4287679	-1
8	4295911	-1
8	4304629	1
8	4308359	-1
8	4328254	-1
8	4371609	1
8	4380076	1
8	4388663	1
8	4401006	-1
8	4414978	1
8	4423015	-1
8	4428074	-1
8	4440237	-1
8	4444512	-1
8	4453400	-1
8	4471929	1
8	4479434	-1
8	4485049	1
8	4490293	1
8	4495441	1
8	4519588	-1
8	4540753	-1
8	4578017	-1
8	4585355	-1
8	4595702	-1
8	4604520	-1
8	4613003	1
8	4621329	1
8	4641574	1
8	4651404	-1
8	4659200	-1
8	4664302	1
8	4664114	1
8	4664230	1
8	4667793	1
8	4681210	1
8	4685852	1
8	4685852	1
8	4691884	1
8	4703605	1
8	4706976	-1
8	4715233	-1
8	4734340	-1
8	4737692	-1
8	4748541	1
8	4750011	-1
8	4755254	-1
8	4766575	1
8	4770017	-1
8	4808565	1
8	4812277	-1
8	4815984	-1
8	4819712	-1
8	4823093	-1
8	4843199	-1
8	4845836	-1
8	4850067	1
8	4862924	-1
8	4869569	-1
8	4875690	-1
8	4890597	-1
8	4899392	-1
8	4911176	-1
8	4920924	-1
8	4945565	-1
8	4960673	1
8	5014726	1
8	5019321	1
8	5028001	1
8	5034221	-1
8	5043030	-1
8	5076990	1
8	5081317	1
8	5086288	-1
8	5093195	-1
8	5099990	1
8	5111121	1
8	5110297	1
8	5120534	1
8	5125126	-1
8	5164467	1
8	5169139	1
8	5182490	1
8	5243063	1
8	5257369	-1
8	5263138	-1
8	5275015	-1
8	5294545	-1
8	5304703	1
8	5314574	1
8	5330520	1
8	5332351	1
8	5339414	1
8	5349758	-1
8	5392266	-1
8	5397956	-1
8	5410066	-1
8	5413386	-1
8	5431149	-1
8	5434763	-1
8	5439756	1
8	5467097	1
8	5476332	1
8	5479797	1
8	5479797	1
8	5489787	-1
8	5497346	-1
8	5518924	-1
8	5550733	-1
8	5551601	1
8	5561308	1
8	5570493	1
8	5577657	1
8	5588181	-1
8	5613416	1
8	5624451	1
8	5631814	1
8	5633314	1
8	5640252	1
8	5679283	-1
8	5681324	-1
8	5690234	-1
8	5692372	1
8	5750343	-1
8	5809330	-1
8	5816061	-1
8	5864125	1
8	5895704	-1
8	5898817	-1
8	5917395	-1
8	5921558	-1
8	5928250	-1
8	5935588	1
8	5942393	1
8	5972462	1
8	5976226	-1
8	6015646	1
8	6022410	1
8	6026192	1
8	6034374	1
8	6042857	1
8	6046227	-1
8	6052903	-1
8	6060909	-1
8	6062693	1
8	6067531	-1
8	6081334	-1
8	6110157	-1
8	6111731	1
8	6154129	1
8	6157839	1
8	6172022	1
8	6180403	1
8	6185629	-1
8	6195504	-1
8	6214761	-1
8	6222068	1
8	6226628	-1
8	6237445	-1
8	6253081	1
8	6281489	-1
8	6323190	-1
8	6359720	-1
8	6387375	-1
8	6388567	1
8	6393180	1
8	6402442	-1
8	6403936	-1
8	6408969	-1
8	6410743	-1
8	6412344	-1
8	6418158	-1
8	6467097	-1
8	6468543	-1
8	6486862	-1
8	6492893	1
8	6497715	-1
8	6503116	-1
8	6531235	1
8	6533184	-1
8	6545365	1
8	6557130	1
8	6568256	-1
8	6572409	1
8	6587610	1
8	6591785	1
8	6602224	-1
8	6614284	1
8	6628219	1
8	6639697	1
8	6643712	-1
8	6661819	-1
8	6671363	1
8	6708990	-1
8	6736627	1
8	6751912	1
8	6819115	1
8	6826999	-1
8	6830860	-1
8	6841487	1
8	6841487	1
8	6851878	1
8	6855826	1
8	6872202	1
8	6904792	1
8	6907487	-1
8	6941641	1
8	6956251	1
8	6997688	-1
8	7003051	1
8	7025343	1
8	7037207	-1
8	7051287	-1
8	7097253	1
8	7101089	-1
8	7105186	1
8	7127133	-1
8	7139053	-1
8	7141971	-1
8	7180755	1
8	7192183	-1
8	7211910	1
8	7252945	1
8	7256524	1
8	7257962	1
8	7287148	-1
8	7350773	-1
8	7353182	-1
8	7362363	-1
8	7389512	1
8	7395893	-1
8	7401164	-1
8	7420684	1
8	7427428	1
8	7434720	-1
8	7442246	-1
8	7449034	-1
8	7513885	1
8	7537809	1
8	7583008	-1
8	7589109	-1
8	7591448	-1
8	7599721	-1
8	7602381	-1
8	7609502	-1
8	7612595	1
8	7700210	1
8	7734326	-1
8	7736910	-1
8	7760342	-1
8	7765945	-1
8	7767205	-1
8	7779740	-1
8	7791649	-1
8	7818794	1
8	7822730	-1
8	7834340	1
8	7894172	1
8	7929078	-1
8	7970658	1
8	8059320	1
8	8160471	-1
8	8161680	-1
8	8187514	-1
8	8190460	1
8	8196359	-1
8	8276825	-1
8	8281886	-1
8	8290911	1
8	8365870	-1
8	8367121	-1
8	8435364	-1
8	8443067	1
8	8443982	1
8	8445496	1
8	8525519	-1
8	8527381	-1
8	8576311	-1
8	8632546	-1
8	8634415	-1
8	8640510	-1
8	8662886	-1
8	8666667	-1
8	8992721	-1
8	8998419	-1
8	9051280	-1
8	9053916	-1
8	9164826	-1
8	9176841	1
8	9181101	-1
8	9205792	1
8	9212410	-1
8	9276468	1
8	9276468	1
8	9284893	-1
8	9299422	1
8	9338358	-1
8	9340999	-1
8	9341409	-1
8	9342424	-1
8	9346859	1
8	9410165	-1
8	9414725	-1
8	9432583	-1
8	9436492	-1
8	9483019	-1
8	9567370	1
8	9569620	1
8	9610327	-1
8	9640176	1
8	9703598	1
8	9705760	1
8	9709205	-1
8	9712268	-1
8	9717471	-1
8	9726870	1
8	9730972	1
8	9734528	-1
8	9743694	-1
8	9764683	1
8	9825625	1
8	9826507	-1
8	9859027	-1
8	9859375	-1
8	9991503	1
8	10010956	1
8	10053386	1
8	10063932	1
8	10086062	1
8	10092488	1
8	10115672	1
8	10140869	-1
8	10151987	-1
8	10161992	1
8	10166284	-1
8	10179089	-1
8	10220070	-1
8	10240030	1
8	10268445	-1
8	10376014	1
8	10400515	-1
8	10505587	-1
8	10532527	-1
8	10532527	-1
8	10572435	-1
8	10578787	-1
8	10604326	-1
8	10619817	-1
8	10635308	1
8	10672942	-1
8	10677467	-1
8	10717608	1
8	10727658	1
8	10746364	-1
8	10755433	-1
8	10774613	1
8	10782195	-1
8	10911097	1
8	10915097	1
8	10917245	1
8	10936652	1
8	10957077	1
8	10960217	-1
8	10960217	-1
8	10967086	-1
8	10997142	-1
8	11128291	1
8	11182211	-1
8	11184222	1
8	11263202	-1
8	11267500	-1
8	11285482	1
8	11304833	1
8	11341937	-1
8	11360428	-1
8	11448015	-1
8	11510582	1
8	11520553	-1
8	11535504	1
8	11546044	-1
8	11546900	-1
8	11554395	-1
8	11831944	-1
8	11870729	1
8	11919574	-1
8	11919336	-1
8	12053597	1
8	12088556	1
8	12100973	-1
8	12154466	-1
8	12159609	-1
8	12181173	-1
8	12228641	-1
8	12259170	-1
8	12279014	-1
8	12293716	1
8	12351604	1
8	12367068	1
8	12372086	1
8	12385186	-1
8	12388327	1
8	12403303	1
8	12407108	-1
8	12506936	1
8	12512504	-1
8	12524578	-1
8	12585290	-1
8	12616080	1
8	12618532	1
8	12641516	1
8	12651229	-1
8	12665623	-1
8	12676979	-1
8	12679424	1
8	12773109	1
8	12840063	1
8	12840450	1
8	12880958	1
8	12952747	1
8	12961621	-1
8	12973158	1
8	13320810	-1
8	13351340	1
8	13450227	-1
8	13530473	1
8	13544669	1
8	13650848	-1
8	13724240	1
8	13725408	-1
8	13743124	-1
8	13758989	-1
8	13760056	-1
8	13760248	-1
8	13866818	-1
8	13876202	1
8	13974377	1
8	14078898	1
8	14153822	-1
8	14156798	-1
8	14237390	-1
8	14246217	1
8	14302734	1
8	14465927	-1
8	14469524	1
8	14572724	1
8	14580356	-1
8	14603352	1
8	14610950	1
8	14615532	1
8	14615396	1
8	14628844	-1
8	14882636	1
8	14896803	1
8	14897844	1
8	14901545	-1
8	15206989	-1
8	15287435	1
8	15288354	-1
8	15294481	-1
8	15320411	-1
8	15422583	-1
8	15446584	1
8	15446948	1
8	15587275	-1
8	15722456	-1
8	15737353	1
8	15741922	-1
8	15747832	1
8	15754185	1
8	15795159	-1
8	15821876	1
8	15823402	-1
8	15903225	1
8	15912515	1
8	15919248	-1
8	15919248	-1
8	15984652	1
8	15998032	-1
8	16017471	-1
8	16029992	-1
8	16075592	1
8	16092259	1
8	16158998	1
8	16168281	-1
8	16231518	1
8	16237145	-1
8	16290761	1
8	16332873	-1
8	16361915	-1
8	16395771	-1
8	16526619	1
8	16620665	-1
8	16622429	-1
8	16672287	-1
8	16685084	-1
8	16856589	1
8	16936738	-1
8	16939542	-1
8	17102303	1
8	17115867	-1
8	17168680	-1
8	17223752	1
8	17237881	1
8	17242379	-1
8	17251958	1
8	17255388	-1
8	17281904	1
8	17364533	-1
8	17422620	1
8	17588399	-1
8	17594092	-1
8	17753970	-1
8	17879610	1
8	17937399	-1
8	17951720	1
8	17955933	-1
8	17962683	1
8	17970034	-1
8	18027151	1
8	18208899	1
8	18214886	1
8	18234534	-1
8	18246192	1
8	18252191	1
8	18484649	1
8	18487611	-1
8	18492897	-1
8	18505510	-1
8	18535765	-1
8	18579690	1
8	18615894	1
8	18759717	-1
8	18763423	1
8	18772188	-1
8	18788332	-1
8	19254320	-1
8	19257681	-1
8	19280061	-1
8	19281737	1
8	23332173	1
8	23335634	1
8	23703930	1
8	23713405	1
8	23861366	-1
8	24302769	1
8	24354879	1
8	25132047	-1
8	25228075	1
8	25450278	-1
8	25474441	-1
8	25492714	-1
8	25505441	-1
8	25521366	-1
8	25524788	1
8	25585313	1
8	25597942	1
8	25629167	-1
8	25628152	-1
8	25962242	-1
8	25976971	-1
8	25990297	-1
8	26136055	-1
8	26784369	1
8	26973218	1
8	27040582	-1
8	27043260	-1
8	27347300	-1
8	27365367	-1
8	27419084	1
8	27737618	1
8	27742091	1
8	27820269	1
8	27866755	1
8	28276490	-1
8	28854192	-1
8	28861548	-1
8	29123712	-1
8	30183341	-1
8	30189349	1
8	30517404	1
8	30535926	-1
8	30538908	1
8	30543466	-1
8	30561334	1
8	30598417	-1
8	30618416	1
8	30849439	1
8	30856996	-1
8	31040672	1
8	31054220	1
8	31451800	-1
8	32061133	1
8	32229833	1
8	32230183	1
8	32233376	1
8	32279833	1
8	32307877	1
8	32467165	-1
8	32467898	-1
8	33992247	-1
8	34132863	1
8	34606003	1
8	34662439	-1
8	34781364	-1
8	34897942	1
8	35406943	1
8	35618023	-1
8	35970149	1
8	36007524	1
8	36075650	1
8	36102521	-1
8	36546814	-1
8	36551867	-1
8	36556564	-1
8	36988956	-1
8	37040081	-1
8	37043551	-1
8	37056114	-1
8	37311986	1
8	37459453	1
8	37488508	-1
8	37503707	1
8	37516737	-1
8	37574404	1
8	37607197	-1
8	37807492	1
8	37819577	-1
8	37822751	-1
8	37837347	-1
8	37858063	1
8	37866279	-1
8	37871039	-1
8	38050147	1
8	38065608	1
8	38129639	-1
8	38226342	-1
8	38297637	1
8	38334460	1
8	38343176	1
8	38348680	1
8	38353659	1
8	38360243	-1
8	38409141	-1
8	38416670	-1
8	38423298	-1
8	38460894	-1
8	38481475	1
8	38491111	1
8	38534357	1
8	38556010	1
8	38557657	-1
8	38666996	-1
8	38669290	-1
8	38685020	1
8	38707264	1
8	38779131	-1
8	38958573	1
8	38978299	-1
8	38984568	-1
8	38990591	-1
8	38997375	1
8	39002005	-1
8	39069692	1
8	39097939	1
8	39168831	1
8	39218011	1
8	39312286	1
8	39328072	-1
8	39330831	1
8	39335064	1
8	39352718	-1
8	39356016	-1
8	39403778	1
8	39409578	1
8	39412079	1
8	39422157	1
8	39448739	-1
8	39452106	-1
8	39539446	1
8	39595819	1
8	39609892	-1
8	39714687	-1
8	39837333	-1
8	39925601	1
8	39945277	-1
8	39996268	1
8	40010905	1
8	40161513	1
8	40168488	1
8	40173467	1
8	40179279	1
8	40185118	1
8	40201005	1
8	40227229	-1
8	40243404	1
8	40325527	-1
8	40334837	-1
8	40398560	1
8	40413311	-1
8	40414044	-1
8	40426252	-1
8	40602695	-1
8	40625087	-1
8	40637341	1
8	40773477	1
8	40793350	1
8	40891163	1
8	40897475	-1
8	41089359	1
8	41095483	1
8	41099331	-1
8	41125845	-1
8	41151343	1
8	41212829	-1
8	41234836	-1
8	41275802	1
8	41277419	1
8	41279691	1
8	41356272	-1
8	41381293	1
8	41445446	-1
8	41447318	-1
8	41472049	1
8	41474915	1
8	41508968	-1
8	41529921	1
8	41592874	1
8	41595174	1
8	41606093	-1
8	41614602	1
8	41621905	-1
8	41628792	-1
8	41694836	-1
8	41694836	-1
8	41701054	-1
8	41703743	1
8	41710871	-1
8	41722249	1
8	41728856	1
8	41740945	-1
8	41756389	1
8	41760957	-1
8	41760957	-1
8	41801024	1
8	41818179	-1
8	41830785	-1
8	41873642	1
8	41912161	1
8	41949811	-1
8	42032993	1
8	42042595	-1
8	42261290	-1
8	42261584	-1
8	42400363	-1
8	42480573	-1
8	42482645	-1
8	42488826	1
8	42520693	1
8	42528808	1
8	42556902	1
8	42562470	1
8	42596548	1
8	42602052	-1
8	42615815	-1
8	42650655	1
8	42680001	-1
8	42716309	-1
8	42773121	-1
8	42782187	1
8	42788508	-1
8	42793090	-1
8	42830919	-1
8	42830918	-1
8	42849347	-1
8	42975451	1
8	42984204	-1
8	42994485	1
8	42995884	1
8	43044447	1
8	43109688	-1
8	43163501	-1
8	43219583	-1
8	43243578	1
8	43251534	-1
8	43257542	-1
8	43261079	1
8	43262941	-1
8	43268555	-1
8	43280101	1
8	43284380	-1
8	43310133	-1
8	43315846	-1
8	43319950	1
8	43328482	1
8	43340955	-1
8	43352214	1
8	43365360	1
8	43394893	-1
8	43445567	1
8	43447740	1
8	43452483	1
8	43455156	1
8	43456564	-1
8	43522902	1
8	43644458	1
8	43652690	-1
8	43660817	-1
8	43672745	-1
8	43690923	1
8	43794883	-1
8	43802252	1
8	43810183	1
8	43834591	1
8	43842132	-1
8	43899925	1
8	43907693	1
8	43936624	-1
8	43973855	1
8	43977962	-1
8	43988092	1
8	43998000	1
8	44007669	1
8	44015293	1
8	44015293	1
8	44179037	1
8	44195408	1
8	44195912	1
8	44200087	1
8	44209536	1
8	44227680	-1
8	44316372	-1
8	44321890	-1
8	44350633	1
8	44372674	-1
8	44377489	-1
8	44388590	-1
8	44421271	1
8	44430870	-1
8	44433402	-1
8	44460544	1
8	44482005	-1
8	44526150	-1
8	44544581	-1
8	44578856	1
8	44663680	1
8	44683555	1
8	44687681	-1
8	44687544	-1
8	44697520	-1
8	44699484	-1
8	44706445	1
8	44713621	1
8	44720728	1
8	44729151	-1
8	44735871	1
8	44738979	-1
8	44794217	1
8	44837876	1
8	44844860	1
8	44856792	1
8	44863034	1
8	44867085	1
8	44870834	1
8	44875828	-1
8	44892120	-1
8	44900530	-1
8	44968248	1
8	44982033	1
8	45016626	-1
8	45022677	-1
8	45045101	1
8	45048211	-1
8	45073609	1
8	45077844	-1
8	45107753	-1
8	45113465	-1
8	45121640	1
8	45125825	-1
8	45149814	1
8	45154732	-1
8	45163904	-1
8	45191945	1
8	45196207	-1
8	45219149	-1
8	45230316	-1
8	45231536	-1
8	45241384	-1
8	45247682	-1
8	45292128	-1
8	45297881	-1
8	45303517	1
8	45306381	-1
8	45318192	1
8	45320481	-1
8	45322205	1
8	45361382	-1
8	45369812	-1
8	45374898	1
8	45377513	1
8	45394613	1
8	45448934	1
8	45454873	1
8	45470602	1
8	45554003	-1
8	45606620	1
8	45621117	-1
8	45621405	-1
8	45629261	1
8	45634183	-1
8	45699042	1
8	45712562	-1
8	45721851	1
8	45724061	1
8	45727345	-1
8	45732552	1
8	45738270	-1
8	45742377	1
8	45742377	1
8	45759155	1
8	45765652	1
8	45770427	-1
8	45784842	1
8	45805718	1
8	45850282	1
8	45856092	-1
8	45863449	-1
8	45897314	-1
8	45907319	-1
8	45909956	-1
8	45930744	-1
8	45965588	-1
8	45983531	1
8	45988885	1
8	46002565	-1
8	46064136	1
8	46084677	1
8	46152650	1
8	46162727	1
8	46168916	1
8	46186770	1
8	46287043	1
8	46287537	1
8	46300832	1
8	46355258	1
8	46364669	1
8	46385455	1
8	46502293	-1
8	46581272	-1
8	46582067	-1
8	46626340	-1
8	46645269	-1
8	46648780	-1
8	46681847	-1
8	46687156	-1
8	46735567	-1
8	46745849	-1
8	46777433	1
8	46787044	1
8	46881084	-1
8	46886334	-1
8	46972581	1
8	47059939	1
8	47064961	-1
8	47099992	1
8	47123443	1
8	47164499	1
8	47170219	1
8	47196535	1
8	47208111	-1
8	47208636	-1
8	47233778	1
8	47240769	-1
8	47253498	1
8	47268331	1
8	47269994	1
8	47270808	1
8	47284976	-1
8	47295842	-1
8	47305803	1
8	47311423	-1
8	47364793	-1
8	47391922	1
8	47409116	-1
8	47413251	1
8	47420880	-1
8	47439222	1
8	47441121	1
8	47453294	1
8	47458627	1
8	47471921	-1
8	47491242	1
8	47502575	1
8	47508344	1
8	47514992	-1
8	47547937	-1
8	47550043	-1
8	47591847	-1
8	47601695	-1
8	47611042	1
8	47617760	-1
8	47621189	-1
8	47656777	-1
8	47663634	-1
8	47716423	1
8	47735645	1
8	47743219	-1
8	47753533	-1
8	47760270	-1
8	47768818	-1
8	47775487	1
8	47780954	1
8	47795068	1
8	47807685	1
8	47819823	1
8	47826145	1
8	47829763	1
8	47833618	-1
8	47842076	1
8	47851040	1
8	47877732	-1
8	47880710	-1
8	47885844	-1
8	47907797	1
8	47914060	-1
8	47926532	1
8	47934989	-1
8	47936986	1
8	48086284	-1
8	48138136	1
8	48141388	-1
8	48152065	1
8	48157267	1
8	48160166	-1
8	48178644	1
8	48180729	-1
8	48186172	-1
8	48186172	-1
8	48199177	-1
8	48203028	-1
8	48207710	-1
8	48219149	1
8	48226169	1
8	48238500	1
8	48240298	1
8	48243418	1
8	48273154	1
8	48281015	-1
8	48283895	-1
8	48291558	-1
8	48295130	-1
8	48309067	1
8	48325828	-1
8	48332758	-1
8	48335240	1
8	48340559	1
8	48354789	1
8	48363622	-1
8	48372095	-1
8	48400364	-1
8	48424764	-1
8	48437727	-1
8	48442993	1
8	48449650	-1
8	48463595	-1
8	48486914	1
8	48496142	-1
8	48545637	1
8	48545403	1
8	48552302	-1
8	48552302	-1
8	48555587	-1
8	48572749	1
8	48579980	1
8	48590255	1
8	48595460	1
8	48600826	1
8	48602205	1
8	48612523	-1
8	48613883	1
8	48614868	-1
8	48634042	-1
8	48720141	-1
8	48744151	-1
8	48758465	-1
8	48762866	1
8	48777017	1
8	48777017	1
8	48787388	-1
8	48787388	-1
8	48787388	-1
8	48829309	-1
8	48846942	1
8	48881416	-1
8	48895010	1
8	48912767	-1
8	48917256	-1
8	48931147	-1
8	48946293	1
8	48981761	-1
8	48992433	1
8	48996324	1
8	49001104	1
8	49031245	1
8	49041077	1
8	49047308	1
8	49049915	1
8	49053470	-1
8	49057214	-1
8	49067328	1
8	49074608	-1
8	49088039	1
8	49097026	1
8	49102383	-1
8	49117275	1
8	49130422	1
8	49147257	-1
8	49175968	1
8	49205057	-1
8	49216000	1
8	49223564	1
8	49229320	1
8	49232192	-1
8	49240644	1
8	49247135	1
8	49251263	-1
8	49271173	1
8	49286129	-1
8	49325335	1
8	49329653	-1
8	49331441	1
8	49339701	1
8	49345924	1
8	49352182	1
8	49357706	1
8	49360789	-1
8	49374211	-1
8	49383023	-1
8	49387829	-1
8	49391856	1
8	49406242	1
8	49424903	-1
8	49427543	-1
8	49442002	-1
8	49471902	-1
8	49488532	1
8	49504266	-1
8	49525487	1
8	49569614	1
8	49589446	-1
8	49594990	1
8	49621955	1
8	49698167	1
8	49701081	-1
8	49716619	-1
8	49718265	-1
8	49728348	-1
8	49730470	-1
8	49740553	1
8	49747242	1
8	49755157	-1
8	49759033	-1
8	49769999	-1
8	49774243	1
8	49777766	1
8	49783607	1
8	49791896	1
8	49797183	-1
8	49801381	-1
8	49810026	-1
8	49823193	1
8	49835234	-1
8	49837134	-1
8	49843419	-1
8	49844891	-1
8	49846231	-1
8	49867898	1
8	49875537	1
8	49882970	-1
8	49891698	-1
8	49900674	-1
8	49931886	1
8	49939497	1
8	49942740	-1
8	49957733	1
8	49960692	1
8	49963292	1
8	49966103	-1
8	49986160	1
8	49994920	-1
8	50004822	-1
8	50026282	-1
8	50072818	1
8	50078339	1
8	50082771	1
8	50090570	1
8	50100299	1
8	50109179	1
8	50136224	1
8	50138231	1
8	50148945	-1
8	50161275	1
8	50175651	-1
8	50190006	1
8	50194122	-1
8	50199282	-1
8	50208574	-1
8	50216128	-1
8	50216945	-1
8	50219506	1
8	50226718	1
8	50229101	-1
8	50230417	-1
8	50236752	-1
8	50248164	1
8	50251574	1
8	50252877	-1
8	50260689	1
8	50278055	1
8	50279062	1
8	50288545	1
8	50296095	1
8	50305299	1
8	50306923	-1
8	50311620	-1
8	50329394	-1
8	50342354	-1
8	50347076	-1
8	50378618	1
8	50379844	1
8	50387601	1
8	50398117	1
8	50429185	1
8	50465426	-1
8	50479732	1
8	50482187	1
8	50484337	-1
8	50499968	-1
8	50500495	1
8	50522878	-1
8	50536779	-1
8	50600146	1
8	50609147	1
8	50612256	-1
8	50621253	-1
8	50641172	-1
8	50687998	1
8	50692257	-1
8	50713117	1
8	50726046	1
8	50742775	1
8	50752810	1
8	50752810	1
8	50760963	-1
8	50770259	-1
8	50779439	-1
8	50784753	-1
8	50789658	-1
8	50795234	-1
8	50800348	-1
8	50803754	-1
8	50811146	-1
8	50821298	-1
8	50825954	-1
8	50832741	-1
8	50832536	-1
8	50845174	1
8	50853994	1
8	50860077	1
8	50873863	1
8	50879505	1
8	50893026	-1
8	50899879	1
8	50910921	-1
8	50915977	1
8	50919490	1
8	50931974	1
8	50969195	-1
8	50974339	-1
8	50984991	1
8	50986118	-1
8	51007445	-1
8	51015366	-1
8	51021278	1
8	51025209	1
8	51046628	1
8	51061817	1
8	51085468	1
8	51103184	1
8	51112508	1
8	51116843	1
8	51118246	-1
8	51121336	-1
8	51123410	-1
8	51135956	1
8	51147325	1
8	51150909	1
8	51155768	1
8	51156634	-1
8	51166255	-1
8	51171420	1
8	51174403	1
8	51175210	1
8	51180305	1
8	51183854	-1
8	51191714	1
8	51199146	1
8	51207295	-1
8	51209751	1
8	51222795	1
8	51239123	1
8	51245972	1
8	51249500	-1
8	51253721	-1
8	51258182	-1
8	51264909	1
8	51276577	-1
8	51297587	1
8	51307733	1
8	51324239	1
8	51339165	1
8	51350741	-1
8	51369057	1
8	51381768	1
8	51392301	1
8	51403458	1
8	51411297	-1
8	51414537	1
8	51418717	-1
8	51421779	-1
8	51428079	1
8	51429377	1
8	51430981	1
8	51435789	-1
8	51440916	-1
8	51443570	-1
8	51448621	-1
8	51455884	1
8	51471349	1
8	51477963	1
8	51498613	1
8	51520125	1
8	51529587	1
8	51533019	1
8	51540649	-1
8	51557012	1
8	51556992	1
8	51557142	1
8	51568178	-1
8	51579635	-1
8	51586500	1
8	51590210	-1
8	51593251	1
8	51599642	1
8	51607702	-1
8	51628575	1
8	51660242	1
8	51665507	-1
8	51690612	1
8	51696667	-1
8	51702743	1
8	51704626	1
8	51709225	-1
8	51726138	-1
8	51742978	-1
8	51759150	-1
8	51816149	-1
8	51829041	1
8	51850231	1
8	51885947	-1
8	51906295	-1
8	51914912	1
8	51932530	1
8	51975603	-1
8	51979607	-1
8	51984736	-1
8	52022015	1
8	52036977	-1
8	52053371	-1
8	52071809	-1
8	52079902	-1
8	52091820	-1
8	52111717	-1
8	52120124	-1
8	52130465	1
8	52163761	1
8	52163761	1
8	52194499	1
8	52218412	1
8	52231984	1
8	52247995	-1
8	52251421	1
8	52272968	1
8	52286359	1
8	52298920	1
8	52302829	-1
8	52310244	1
8	52314861	1
8	52316169	-1
8	52323639	-1
8	52328299	-1
8	52331036	-1
8	52364114	1
8	52380099	1
8	52390922	1
8	52400642	-1
8	52403216	1
8	52412024	1
8	52420582	-1
8	52420574	-1
8	52430792	1
8	52435515	1
8	52442582	1
8	52450576	1
8	52471559	-1
8	52483608	-1
8	52489719	-1
8	52494987	1
8	52506972	1
8	52507272	1
8	52522778	1
8	52532501	-1
8	52535809	1
8	52540446	1
8	52552775	1
8	52562259	-1
8	52565134	-1
8	52569981	1
8	52574370	1
8	52576057	-1
8	52595024	-1
8	52600474	-1
8	52604234	1
8	52625097	-1
8	52628290	-1
8	52628763	-1
8	52631130	-1
8	52662345	-1
8	52669761	-1
8	52725703	1
8	52729055	1
8	52732258	1
8	52735796	1
8	52741642	-1
8	52755800	-1
8	52757230	-1
8	52758050	-1
8	52771011	-1
8	52790213	1
8	52813133	-1
8	52821960	-1
8	52832618	1
8	52877001	1
8	52886168	1
8	52899503	1
8	52905824	1
8	52907041	-1
8	52913438	-1
8	52930204	-1
8	52940023	1
8	52940699	-1
8	52946525	-1
8	52970088	1
8	52974021	-1
8	52986434	-1
8	52992717	-1
8	52998613	1
8	53007465	1
8	53023389	1
8	53035077	1
8	53040480	-1
8	53047840	1
8	53055164	-1
8	53068206	1
8	53091752	1
8	53097874	1
8	53103330	1
8	53103326	1
8	53116881	1
8	53122868	-1
8	53136985	1
8	53144833	1
8	53166028	-1
8	53187873	-1
8	53192959	-1
8	53208397	-1
8	53231456	1
8	53232927	1
8	53241851	1
8	53243517	-1
8	53249107	1
8	53253693	-1
8	53257313	1
8	53259981	-1
8	53262804	1
8	53263655	1
8	53265342	-1
8	53274258	1
8	53279458	1
8	53283551	-1
8	53285675	-1
8	53292658	1
8	53297815	1
8	53306124	-1
8	53309789	1
8	53313423	-1
8	53326966	-1
8	53332439	1
8	53336970	1
8	53336890	1
8	53343042	-1
8	53357974	1
8	53367268	-1
8	53382322	1
8	53390051	1
8	53402901	-1
8	53418567	-1
8	53426102	1
8	53431611	1
